,ecli,drug,relevant_countries,volume,volume_type,general_volume_type,general_volume,countries_present,verdict_date,general_drug_type,semi_general_drug_type
1771,ECLI:NL:GHSHE:2004:AP1487,mdma,['Netherlands'],260.000,pillen,pills,260000,"{'United Kingdom': ['Groot-Brittannië', 'Engeland'], 'United States': ['Engelsman'], 'Germany': ['Brandenburg']}",2004-04-03,harddrugs,amphetamines
1772,ECLI:NL:GHSHE:2004:AP1487,xtc,"['Netherlands', 'United Kingdom']",N/A,N/A,undefined,0,"{'United Kingdom': ['Groot-Brittannië', 'Engeland'], 'United States': ['Engelsman'], 'Germany': ['Brandenburg']}",2004-04-03,harddrugs,amphetamines
1773,ECLI:NL:GHSHE:2004:AP1487,drugs,['United Kingdom'],N/A,N/A,undefined,0,"{'United Kingdom': ['Groot-Brittannië', 'Engeland'], 'United States': ['Engelsman'], 'Germany': ['Brandenburg']}",2004-04-03,unspecified,unspecified
1774,ECLI:NL:RBROT:2003:AI0299,drugs,"['Spain', 'Netherlands']",N/A,N/A,undefined,0,{'Spain': ['Spanje']},2003-07-22,unspecified,unspecified
1775,ECLI:NL:RBALK:2003:AF5249,cocaïne,"['Curaçao', 'Netherlands']",N/A,N/A,undefined,0,{'Curaçao': ['Curaçao']},2003-03-03,harddrugs,cocaine
1776,ECLI:NL:RBNNE:2021:817,coke,['Aruba'],N/A,N/A,undefined,0,"{'Spain': ['Spanje'], 'Aruba': ['Aruba', 'Aruba Oranjestad']}",2021-03-16,harddrugs,cocaine
1777,ECLI:NL:RBNNE:2021:817,cocaïne,['Aruba'],337,gram,gr,337,"{'Spain': ['Spanje'], 'Aruba': ['Aruba', 'Aruba Oranjestad']}",2021-03-16,harddrugs,cocaine
1778,ECLI:NL:RBROT:2018:3043,heroïne,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Sint Truiden', 'Belgie']}",2018-02-21,harddrugs,heroin
1779,ECLI:NL:RBROT:2018:3043,cocaïne,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Sint Truiden', 'Belgie']}",2018-02-21,harddrugs,cocaine
1780,ECLI:NL:RBROT:2018:3043,harddrugs,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Sint Truiden', 'Belgie']}",2018-02-21,harddrugs,unspecified
1781,ECLI:NL:RBROT:2018:3043,drugs,"['Netherlands', 'Belgium']",N/A,N/A,undefined,0,"{'Belgium': ['België', 'Sint Truiden', 'Belgie']}",2018-02-21,unspecified,unspecified
1782,ECLI:NL:RBROT:2018:3043,heroine,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Sint Truiden', 'Belgie']}",2018-02-21,harddrugs,heroin
1783,ECLI:NL:RBROT:2018:3043,cocaine,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Sint Truiden', 'Belgie']}",2018-02-21,harddrugs,cocaine
1784,ECLI:NL:RBROT:2018:3043,mdma,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Sint Truiden', 'Belgie']}",2018-02-21,harddrugs,amphetamines
1785,ECLI:NL:RBNNE:2014:5336,speed,['Spain'],N/A,N/A,undefined,0,{'Spain': ['Spanje']},2014-10-21,harddrugs,amphetamines
1786,ECLI:NL:RBNHO:2013:13002,cocaïne,"['Netherlands', 'Peru']",18,kilo,kg,18,"{'Dominican Republic': ['Dominicaanse Republiek'], 'Peru': ['Lima', 'Peru'], 'United Kingdom': ['Londen-Amsterdam', 'Amsterdam-Londen', 'Londen'], 'Spain': ['Spanje']}",2013-12-19,harddrugs,cocaine
1787,ECLI:NL:RBUTR:2010:BM0305,heroïne,"['Netherlands', 'India', 'Germany']",54792,gram,gr,54792,"{'Nigeria': ['Nigeria'], 'Spain': ['Spanje'], 'India': ['India'], 'Germany': ['Duitsland', 'Leipzig'], 'Suriname': ['Suriname']}",2010-05-01,harddrugs,heroin
1788,ECLI:NL:RBMAA:2008:BE0054,amfetamine,[],2268,gram,gr,2268,{'Belgium': ['België']},2008-04-22,harddrugs,amphetamines
1789,ECLI:NL:RBMAA:2008:BE0054,speed,[],2268,gram,gr,2268,{'Belgium': ['België']},2008-04-22,harddrugs,amphetamines
1790,ECLI:NL:RBMAA:2008:BE0054,drugs,[],N/A,N/A,undefined,0,{'Belgium': ['België']},2008-04-22,unspecified,unspecified
1791,ECLI:NL:RBMAA:2004:AO5452,drugs,[],N/A,N/A,undefined,0,{'Germany': ['Aken']},2004-02-24,unspecified,unspecified
1792,ECLI:NL:HR:2001:AB1520,marihuana,[],N/A,N/A,undefined,0,"{'United States': ['Florida Jacksonville', 'Verenigde Staten van Amerika', 'Florida', 'Jacksonville Florida', 'New York', 'Jacksonville', 'Verenigde Staten'], 'Canada': ['Canada', 'Montreal Canada'], 'Luxembourg': ['Luxembourg']}",2001-08-05,softdrugs,cannabis
1793,ECLI:NL:HR:2001:AB1520,hashish,['Canada'],13608,kilograms,,13608,"{'United States': ['Florida Jacksonville', 'Verenigde Staten van Amerika', 'Florida', 'Jacksonville Florida', 'New York', 'Jacksonville', 'Verenigde Staten'], 'Canada': ['Canada', 'Montreal Canada'], 'Luxembourg': ['Luxembourg']}",2001-08-05,softdrugs,cannabis
1794,ECLI:NL:RBMAA:2000:AA7022,cocaïne,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België'], 'Brazil': ['Para']}",2000-05-09,harddrugs,cocaine
1795,ECLI:NL:RBMAA:2000:AA7022,mdma,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België'], 'Brazil': ['Para']}",2000-05-09,harddrugs,amphetamines
1796,ECLI:NL:RBMAA:2000:AA7022,amfetamine,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België'], 'Brazil': ['Para']}",2000-05-09,harddrugs,amphetamines
1797,ECLI:NL:PHR:2021:340,pillen,['Turkey'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Antwerpen'], 'Germany': ['Duitsland', 'Kerpen', 'Frankfurt'], 'Turkey': ['Turkije', 'Istanbul'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije']}",2021-06-04,unspecified,unspecified
1798,ECLI:NL:PHR:2021:340,xtc-pillen,['Turkey'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Antwerpen'], 'Germany': ['Duitsland', 'Kerpen', 'Frankfurt'], 'Turkey': ['Turkije', 'Istanbul'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije']}",2021-06-04,harddrugs,amphetamines
1799,ECLI:NL:PHR:2021:340,drugs,"['Germany', 'Turkey']",6,kilogram,kg,6,"{'Belgium': ['België', 'Antwerpen'], 'Germany': ['Duitsland', 'Kerpen', 'Frankfurt'], 'Turkey': ['Turkije', 'Istanbul'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije']}",2021-06-04,unspecified,unspecified
1800,ECLI:NL:PHR:2021:340,weed,['Germany'],5,kilo,kg,5,"{'Belgium': ['België', 'Antwerpen'], 'Germany': ['Duitsland', 'Kerpen', 'Frankfurt'], 'Turkey': ['Turkije', 'Istanbul'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije']}",2021-06-04,softdrugs,cannabis
1801,ECLI:NL:PHR:2021:340,hash,['Germany'],6,kilogram,kg,6,"{'Belgium': ['België', 'Antwerpen'], 'Germany': ['Duitsland', 'Kerpen', 'Frankfurt'], 'Turkey': ['Turkije', 'Istanbul'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije']}",2021-06-04,softdrugs,cannabis
1802,ECLI:NL:GHSHE:2018:4296,pillen,"['Spain', 'Netherlands']",N/A,N/A,undefined,0,"{'Spain': ['Ibiza'], 'United Kingdom': ['Groot-Brittanië']}",2018-10-17,unspecified,unspecified
1803,ECLI:NL:RBNNE:2017:2953,cocaïne,"['Dominican Republic', 'Belgium', 'Netherlands', 'Ecuador', 'Sweden', 'Germany']",22,kilo,kg,22,"{'Belgium': ['België', 'Antwerpen'], 'Germany': ['Duitsland'], 'Sweden': ['Zweden'], 'Colombia': ['Colombia'], 'Dominican Republic': ['Dominicaanse Republiek', 'Dominicaanse republiek'], 'United States': ['Kentucky'], 'Ecuador': ['Ecuador']}",2017-01-08,harddrugs,cocaine
1804,ECLI:NL:RBNNE:2017:2953,xtc,"['Sweden', 'Germany']",N/A,N/A,undefined,0,"{'Belgium': ['België', 'Antwerpen'], 'Germany': ['Duitsland'], 'Sweden': ['Zweden'], 'Colombia': ['Colombia'], 'Dominican Republic': ['Dominicaanse Republiek', 'Dominicaanse republiek'], 'United States': ['Kentucky'], 'Ecuador': ['Ecuador']}",2017-01-08,harddrugs,amphetamines
1805,ECLI:NL:RBNNE:2017:2953,speed,"['Sweden', 'Germany']",N/A,N/A,undefined,0,"{'Belgium': ['België', 'Antwerpen'], 'Germany': ['Duitsland'], 'Sweden': ['Zweden'], 'Colombia': ['Colombia'], 'Dominican Republic': ['Dominicaanse Republiek', 'Dominicaanse republiek'], 'United States': ['Kentucky'], 'Ecuador': ['Ecuador']}",2017-01-08,harddrugs,amphetamines
1806,ECLI:NL:RBNNE:2017:2953,harddrugs,"['Netherlands', 'Dominican Republic', 'Sweden', 'Germany', 'Belgium']",N/A,N/A,undefined,0,"{'Belgium': ['België', 'Antwerpen'], 'Germany': ['Duitsland'], 'Sweden': ['Zweden'], 'Colombia': ['Colombia'], 'Dominican Republic': ['Dominicaanse Republiek', 'Dominicaanse republiek'], 'United States': ['Kentucky'], 'Ecuador': ['Ecuador']}",2017-01-08,harddrugs,unspecified
1807,ECLI:NL:RBNNE:2017:2953,drugs,"['Germany', 'Sweden']",22,kilo,kg,22,"{'Belgium': ['België', 'Antwerpen'], 'Germany': ['Duitsland'], 'Sweden': ['Zweden'], 'Colombia': ['Colombia'], 'Dominican Republic': ['Dominicaanse Republiek', 'Dominicaanse republiek'], 'United States': ['Kentucky'], 'Ecuador': ['Ecuador']}",2017-01-08,unspecified,unspecified
1808,ECLI:NL:RBNNE:2017:2953,amfetamine,"['Germany', 'Sweden']",N/A,N/A,undefined,0,"{'Belgium': ['België', 'Antwerpen'], 'Germany': ['Duitsland'], 'Sweden': ['Zweden'], 'Colombia': ['Colombia'], 'Dominican Republic': ['Dominicaanse Republiek', 'Dominicaanse republiek'], 'United States': ['Kentucky'], 'Ecuador': ['Ecuador']}",2017-01-08,harddrugs,amphetamines
1809,ECLI:NL:RBMNE:2014:3911,drugs,['Suriname'],N/A,N/A,undefined,0,{'Suriname': ['Suriname']},2014-05-09,unspecified,unspecified
1810,ECLI:NL:RBMAA:2010:BL3425,cocaïne,"['Netherlands', 'Colombia', 'Germany']",50,kilogram,kg,50,"{'Germany': ['Duitsland', 'Dresden', 'Keulen'], 'Colombia': ['Colombia']}",2010-10-02,harddrugs,cocaine
1811,ECLI:NL:RBMAA:2010:BL3425,drugs,['Germany'],N/A,N/A,undefined,0,"{'Germany': ['Duitsland', 'Dresden', 'Keulen'], 'Colombia': ['Colombia']}",2010-10-02,unspecified,unspecified
1812,ECLI:NL:RBHAA:2009:BH7778,pillen,['Japan'],N/A,N/A,undefined,0,"{'Bulgaria': ['Bulgarije'], 'United Kingdom': ['Schotland', 'Londen-Heathrow', 'Londen', 'Heathrow', 'Engeland'], 'Japan': ['Japan', 'Narita', 'Tokio'], 'Germany': ['Frankfurt'], 'Argentina': ['Buenos', 'Argentinië'], 'France': ['Parijs']}",2009-03-24,unspecified,unspecified
1813,ECLI:NL:RBHAA:2009:BH7778,drugs,"['Japan', 'United Kingdom']",N/A,N/A,undefined,0,"{'Bulgaria': ['Bulgarije'], 'United Kingdom': ['Schotland', 'Londen-Heathrow', 'Londen', 'Heathrow', 'Engeland'], 'Japan': ['Japan', 'Narita', 'Tokio'], 'Germany': ['Frankfurt'], 'Argentina': ['Buenos', 'Argentinië'], 'France': ['Parijs']}",2009-03-24,unspecified,unspecified
1814,ECLI:NL:RBHAA:2009:BH7778,cocaïne,"['Argentina', 'United Kingdom']",N/A,N/A,undefined,0,"{'Bulgaria': ['Bulgarije'], 'United Kingdom': ['Schotland', 'Londen-Heathrow', 'Londen', 'Heathrow', 'Engeland'], 'Japan': ['Japan', 'Narita', 'Tokio'], 'Germany': ['Frankfurt'], 'Argentina': ['Buenos', 'Argentinië'], 'France': ['Parijs']}",2009-03-24,harddrugs,cocaine
1815,ECLI:NL:RBSHE:2008:BC3145,mdma,[],N/A,N/A,undefined,0,"{'Belgium': ['Hechtel-Eksel', 'België']}",2008-01-31,harddrugs,amphetamines
1816,ECLI:NL:RBSHE:2008:BC3145,amfetamine,[],3000,kilo,kg,3000,"{'Belgium': ['Hechtel-Eksel', 'België']}",2008-01-31,harddrugs,amphetamines
1817,ECLI:NL:RBSHE:2008:BC3145,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['Hechtel-Eksel', 'België']}",2008-01-31,unspecified,unspecified
1818,ECLI:NL:RBSHE:2008:BC3145,mdma-poeder,[],3000,kilo,kg,3000,"{'Belgium': ['Hechtel-Eksel', 'België']}",2008-01-31,harddrugs,amphetamines
1819,ECLI:NL:RBAMS:2012:BX0186,cocaïne,[],N/A,N/A,undefined,0,"{'Australia': ['2440', '2482'], 'Indonesia': ['G.G.6.1.5']}",2012-06-21,harddrugs,cocaine
1820,ECLI:NL:RBAMS:2012:BX0186,xtc,[],N/A,N/A,undefined,0,"{'Australia': ['2440', '2482'], 'Indonesia': ['G.G.6.1.5']}",2012-06-21,harddrugs,amphetamines
1821,ECLI:NL:RBAMS:2012:BX0186,pillen,[],N/A,N/A,undefined,0,"{'Australia': ['2440', '2482'], 'Indonesia': ['G.G.6.1.5']}",2012-06-21,unspecified,unspecified
1822,ECLI:NL:RBMNE:2016:7021,cocaïnetransporten,[],N/A,N/A,undefined,0,{'United Kingdom': ['Verenigd Koninkrijk']},2016-12-22,harddrugs,cocaine
1823,ECLI:NL:RBZLY:2008:BF1780,drugs,[],N/A,N/A,undefined,0,{'Suriname': ['Suriname']},2008-11-09,unspecified,unspecified
1824,ECLI:NL:RBUTR:2003:AF5689,cocaïne,['Netherlands'],N/A,N/A,undefined,0,{'Curaçao': ['Curaçao']},2003-05-03,harddrugs,cocaine
1825,ECLI:NL:RBNNE:2020:4360,hennep,[],7744,kilogram,kg,7744,{'Germany': ['Soest']},2020-09-12,softdrugs,cannabis
1826,ECLI:NL:GHARL:2016:2243,cocaïne,"['Netherlands', 'United Kingdom']","6,76",kilogram,kg,0,"{'United Kingdom': ['Groot-Brittannië', 'Engeland', 'Dover']}",2016-03-18,harddrugs,cocaine
1827,ECLI:NL:GHARL:2016:2243,hasjiesj,"['Netherlands', 'United Kingdom']",N/A,N/A,undefined,0,"{'United Kingdom': ['Groot-Brittannië', 'Engeland', 'Dover']}",2016-03-18,softdrugs,cannabis
1828,ECLI:NL:GHARL:2016:2243,drugs,['United Kingdom'],N/A,N/A,undefined,0,"{'United Kingdom': ['Groot-Brittannië', 'Engeland', 'Dover']}",2016-03-18,unspecified,unspecified
1829,ECLI:NL:RBZUT:2010:BN8792,weed,"['Germany', 'Netherlands']",N/A,N/A,undefined,0,"{'Turkey': ['Turkije'], 'Germany': ['Duitsland']}",2010-01-10,softdrugs,cannabis
1830,ECLI:NL:RBZUT:2010:BN8792,drugs,['Germany'],N/A,N/A,undefined,0,"{'Turkey': ['Turkije'], 'Germany': ['Duitsland']}",2010-01-10,unspecified,unspecified
1831,ECLI:NL:PHR:2010:BL8803,cocaïne,"['Croatia', 'Philippines']",6.430,gram,gr,6430,"{'Croatia': ['Republiek Kroatië', 'Kroatië', 'Rijeka'], 'Bosnia and Herzegovina': ['Republiek Bosnië', 'Bosnië', 'Sarajevo'], 'Afghanistan': ['Afganistan'], 'Colombia': ['Colombia']}",2010-11-05,harddrugs,cocaine
1832,ECLI:NL:PHR:2010:BL8803,drugs,[],N/A,N/A,undefined,0,"{'Croatia': ['Republiek Kroatië', 'Kroatië', 'Rijeka'], 'Bosnia and Herzegovina': ['Republiek Bosnië', 'Bosnië', 'Sarajevo'], 'Afghanistan': ['Afganistan'], 'Colombia': ['Colombia']}",2010-11-05,unspecified,unspecified
1833,ECLI:NL:RBOBR:2019:6387,formamide,[],N/A,N/A,undefined,0,{'Germany': ['Duitsland']},2019-06-11,precursor,precursor
1834,ECLI:NL:RBOBR:2019:6387,mdma,[],N/A,N/A,undefined,0,{'Germany': ['Duitsland']},2019-06-11,harddrugs,amphetamines
1835,ECLI:NL:PHR:2019:72,cocaïne,[],N/A,N/A,undefined,0,"{'Aruba': ['Aruba'], 'Dominican Republic': ['Santo Domingo', 'Dominicaanse Republiek'], 'Venezuela': ['Venezuela'], 'British Virgin Islands': ['Tortola'], 'Sint Maarten': ['Sint Maarten'], 'Caribbean Netherlands': ['Sint Eustatius'], 'Jamaica': ['Montego Bay'], 'United States': ['San José', 'New York'], 'Austria': ['Wenen']}",2019-01-29,harddrugs,cocaine
1836,ECLI:NL:PHR:2019:72,drugs,"['Aruba', 'Belgium']",1100,kilo,kg,1100,"{'Aruba': ['Aruba'], 'Dominican Republic': ['Santo Domingo', 'Dominicaanse Republiek'], 'Venezuela': ['Venezuela'], 'British Virgin Islands': ['Tortola'], 'Sint Maarten': ['Sint Maarten'], 'Caribbean Netherlands': ['Sint Eustatius'], 'Jamaica': ['Montego Bay'], 'United States': ['San José', 'New York'], 'Austria': ['Wenen']}",2019-01-29,unspecified,unspecified
1837,ECLI:NL:PHR:2019:73,cocaïne,[],N/A,N/A,undefined,0,"{'Aruba': ['Aruba'], 'Dominican Republic': ['Santo Domingo', 'Dominicaanse Republiek'], 'Venezuela': ['Venezuela'], 'British Virgin Islands': ['Tortola'], 'Sint Maarten': ['Sint Maarten'], 'Caribbean Netherlands': ['Sint Eustatius'], 'Jamaica': ['Montego Bay'], 'United States': ['San José', 'New York'], 'Austria': ['Wenen']}",2019-01-29,harddrugs,cocaine
1838,ECLI:NL:PHR:2019:73,drugs,"['Aruba', 'Belgium', 'Venezuela']",1100,kilo,kg,1100,"{'Aruba': ['Aruba'], 'Dominican Republic': ['Santo Domingo', 'Dominicaanse Republiek'], 'Venezuela': ['Venezuela'], 'British Virgin Islands': ['Tortola'], 'Sint Maarten': ['Sint Maarten'], 'Caribbean Netherlands': ['Sint Eustatius'], 'Jamaica': ['Montego Bay'], 'United States': ['San José', 'New York'], 'Austria': ['Wenen']}",2019-01-29,unspecified,unspecified
1839,ECLI:NL:PHR:2019:74,cocaïne,[],N/A,N/A,undefined,0,"{'Aruba': ['Aruba'], 'Dominican Republic': ['Santo Domingo', 'Dominicaanse Republiek'], 'Venezuela': ['Venezuela'], 'British Virgin Islands': ['Tortola'], 'Sint Maarten': ['Sint Maarten'], 'Caribbean Netherlands': ['Sint Eustatius'], 'Jamaica': ['Montego Bay'], 'United States': ['San José', 'New York'], 'Austria': ['Wenen']}",2019-01-29,harddrugs,cocaine
1840,ECLI:NL:PHR:2019:74,drugs,"['Aruba', 'Belgium', 'Venezuela']",1100,kilo,kg,1100,"{'Aruba': ['Aruba'], 'Dominican Republic': ['Santo Domingo', 'Dominicaanse Republiek'], 'Venezuela': ['Venezuela'], 'British Virgin Islands': ['Tortola'], 'Sint Maarten': ['Sint Maarten'], 'Caribbean Netherlands': ['Sint Eustatius'], 'Jamaica': ['Montego Bay'], 'United States': ['San José', 'New York'], 'Austria': ['Wenen']}",2019-01-29,unspecified,unspecified
1841,ECLI:NL:RBZWB:2017:5955,drugs,['Turkey'],N/A,N/A,undefined,0,"{'Turkey': ['Turkije', 'Istanbul'], 'Belgium': ['Belgie', 'België', 'Antwerpen'], 'Germany': ['Duitsland'], 'Greece': ['Griekenland'], 'Italy': ['Italië']}",2017-09-18,unspecified,unspecified
1842,ECLI:NL:RBZWB:2017:5955,hennep,['Germany'],6,kilo,kg,6,"{'Turkey': ['Turkije', 'Istanbul'], 'Belgium': ['Belgie', 'België', 'Antwerpen'], 'Germany': ['Duitsland'], 'Greece': ['Griekenland'], 'Italy': ['Italië']}",2017-09-18,softdrugs,cannabis
1843,ECLI:NL:RBZWB:2017:5955,wiet,[],N/A,N/A,undefined,0,"{'Turkey': ['Turkije', 'Istanbul'], 'Belgium': ['Belgie', 'België', 'Antwerpen'], 'Germany': ['Duitsland'], 'Greece': ['Griekenland'], 'Italy': ['Italië']}",2017-09-18,softdrugs,cannabis
1844,ECLI:NL:RBAMS:2009:BI6880,cocaïne,"['Brazil', 'Portugal']",N/A,N/A,undefined,0,"{'Nigeria': ['Nigeria'], 'Brazil': ['Sao Paolo', 'Brazilië'], 'Portugal': ['Lissabon', 'Portugal'], 'Spain': ['Spanje'], 'Turkey': ['Turkije'], 'Cyprus': ['Cyprus'], 'Romania': ['Roemenië'], 'Austria': ['Wenen']}",2009-05-22,harddrugs,cocaine
1845,ECLI:NL:RBAMS:2009:BI6880,drugs,"['Brazil', 'Netherlands', 'Portugal']",N/A,N/A,undefined,0,"{'Nigeria': ['Nigeria'], 'Brazil': ['Sao Paolo', 'Brazilië'], 'Portugal': ['Lissabon', 'Portugal'], 'Spain': ['Spanje'], 'Turkey': ['Turkije'], 'Cyprus': ['Cyprus'], 'Romania': ['Roemenië'], 'Austria': ['Wenen']}",2009-05-22,unspecified,unspecified
1846,ECLI:NL:PHR:2006:AU3426,drugs,[],N/A,N/A,undefined,0,"{'United Kingdom': ['Engeland', 'Verenigd Koninkrijk', 'the UK', 'Londen', 'with UK'], 'United States': ['Bonfield']}",2006-01-31,unspecified,unspecified
1847,ECLI:NL:PHR:2006:AU3426,cocaine,[],N/A,N/A,undefined,0,"{'United Kingdom': ['Engeland', 'Verenigd Koninkrijk', 'the UK', 'Londen', 'with UK'], 'United States': ['Bonfield']}",2006-01-31,harddrugs,cocaine
1848,ECLI:NL:PHR:2006:AU3426,hasjiesj,[],N/A,N/A,undefined,0,"{'United Kingdom': ['Engeland', 'Verenigd Koninkrijk', 'the UK', 'Londen', 'with UK'], 'United States': ['Bonfield']}",2006-01-31,softdrugs,cannabis
1849,ECLI:NL:RBROT:2019:8429,cocaïne,"['Dominican Republic', 'Netherlands']",14,kilo,kg,14,"{'Albania': ['Albanië'], 'Dominican Republic': ['Dominicaanse Republiek']}",2019-10-17,harddrugs,cocaine
1850,ECLI:NL:RBNHO:2014:2919,drugs,"['Ecuador', 'Germany']",N/A,N/A,undefined,0,"{'Switzerland': ['Schaffhausen', 'Zwitserland'], 'Ecuador': ['Ecuador', 'Guayaquil'], 'Germany': ['Duitsland', 'Stuttgart']}",2014-12-02,unspecified,unspecified
1851,ECLI:NL:RBSGR:2002:AF2605,hennep,['United Kingdom'],183,kilo,kg,183,{'United Kingdom': ['Engeland']},2002-12-31,softdrugs,cannabis
1852,ECLI:NL:RBAMS:1999:AA1034,harddrugs,['United States'],N/A,N/A,undefined,0,"{'United States': ['Birmingham'], 'Belgium': ['België'], 'United Kingdom': ['Engeland']}",1999-02-03,harddrugs,unspecified
1853,ECLI:NL:RBAMS:1999:AA1034,drugs,[],N/A,N/A,undefined,0,"{'United States': ['Birmingham'], 'Belgium': ['België'], 'United Kingdom': ['Engeland']}",1999-02-03,unspecified,unspecified
1854,ECLI:NL:RBLIM:2020:2351,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Maasmechelen']}",2020-03-25,unspecified,unspecified
1855,ECLI:NL:RBLIM:2020:2352,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['Henegouwen', 'België', 'Maasmechelen']}",2020-03-25,unspecified,unspecified
1856,ECLI:NL:RBGEL:2020:7074,pillen,[],N/A,N/A,undefined,0,"{'United States': ['Amerika', 'Verenigde Staten'], 'Bolivia': ['Bolivia'], 'Australia': ['Australië']}",2020-07-12,unspecified,unspecified
1857,ECLI:NL:GHSHE:2018:700,drugs,['China'],N/A,N/A,undefined,0,{'China': ['China']},2018-02-16,unspecified,unspecified
1858,ECLI:NL:GHSHE:2018:700,apaan,['China'],N/A,N/A,undefined,0,{'China': ['China']},2018-02-16,precursor,precursor
1859,ECLI:NL:RBMAA:2010:BN1376,drugs,['Morocco'],N/A,N/A,undefined,0,"{'Spain': ['Ceuta'], 'Morocco': ['Marokko', 'Marrakech'], 'Belgium': ['België']}",2010-07-14,unspecified,unspecified
1860,ECLI:NL:RBMAA:2010:BN1376,hasjiesj,[],N/A,N/A,undefined,0,"{'Spain': ['Ceuta'], 'Morocco': ['Marokko', 'Marrakech'], 'Belgium': ['België']}",2010-07-14,softdrugs,cannabis
1861,ECLI:NL:RBSGR:2009:BK0571,heroïne,"['Netherlands', 'United Kingdom']",negentien,kilogram,kg,19,"{'United Kingdom': ['Groot Brittannië', 'Groot-Brittannië', 'NN1'], 'Ireland': ['Ierland'], 'Belgium': ['België'], 'Spain': ['Altea'], 'Germany': ['Duitsland']}",2009-10-14,harddrugs,heroin
1862,ECLI:NL:RBAMS:2020:4520,cocaïne,[],N/A,N/A,undefined,0,"{'Turkey': ['Turkije'], 'United Arab Emirates': ['Verenigde Arabische Emiraten', 'Dubai'], 'Morocco': ['Marokko'], 'Belgium': ['België'], 'Germany': ['Duitsland'], 'Australia': ['Australië'], 'Canada': ['Quebec']}",2020-08-31,harddrugs,cocaine
1863,ECLI:NL:RBLEE:2006:AX0667,mdma,['Sweden'],118,gram,gr,118,"{'United States': ['Harlingen'], 'Sweden': ['Zweden'], 'United Kingdom': ['A14']}",2006-08-05,harddrugs,amphetamines
1864,ECLI:NL:RBLEE:2006:AX0667,cocaïne,"['Netherlands', 'Sweden']",118,gram,gr,118,"{'United States': ['Harlingen'], 'Sweden': ['Zweden'], 'United Kingdom': ['A14']}",2006-08-05,harddrugs,cocaine
1865,ECLI:NL:RBLEE:2006:AX0667,amfetamine,"['Netherlands', 'Sweden']",118,gram,gr,118,"{'United States': ['Harlingen'], 'Sweden': ['Zweden'], 'United Kingdom': ['A14']}",2006-08-05,harddrugs,amphetamines
1866,ECLI:NL:RBLEE:2006:AX0667,xtc,"['Netherlands', 'Sweden']",118,gram,gr,118,"{'United States': ['Harlingen'], 'Sweden': ['Zweden'], 'United Kingdom': ['A14']}",2006-08-05,harddrugs,amphetamines
1867,ECLI:NL:RBLEE:2006:AX0667,pillen,['Sweden'],118,gram,gr,118,"{'United States': ['Harlingen'], 'Sweden': ['Zweden'], 'United Kingdom': ['A14']}",2006-08-05,unspecified,unspecified
1868,ECLI:NL:RBLIM:2021:8796,heroïne,[],N/A,N/A,undefined,0,"{'Germany': ['Duitsland'], 'Belgium': ['België', 'Hoelbeek']}",2021-11-23,harddrugs,heroin
1869,ECLI:NL:RBLIM:2021:8796,cocaïne,[],N/A,N/A,undefined,0,"{'Germany': ['Duitsland'], 'Belgium': ['België', 'Hoelbeek']}",2021-11-23,harddrugs,cocaine
1870,ECLI:NL:RBLIM:2021:8799,heroïne,[],N/A,N/A,undefined,0,"{'Germany': ['Duitsland'], 'Belgium': ['België', 'Hoelbeek']}",2021-11-23,harddrugs,heroin
1871,ECLI:NL:RBLIM:2021:8799,cocaïne,[],N/A,N/A,undefined,0,"{'Germany': ['Duitsland'], 'Belgium': ['België', 'Hoelbeek']}",2021-11-23,harddrugs,cocaine
1872,ECLI:NL:RBOBR:2018:278,mdma,"['Belgium', 'Germany']",N/A,N/A,undefined,0,"{'Belgium': ['België'], 'Germany': ['Duitsland']}",2018-01-22,harddrugs,amphetamines
